UserId,Rating,Timestamp,Snack_Sub_Name,Price,Snack Subscription ID,Calories Kcal,Protien g,Fat g,Serving Size g
A1BAAIX0K2960C,5,1377129600,Keto Krate,34.95,594482127,440,14,5,100
A3TTQNM920Q30O,5,1362614400,Candy Club,34.95,594482127,529,12,9,100
AWYAJCVLQNJK8,5,1327276800,FitSnack,9.95,594451647,240,9,9,100
A3IIGCFLKVFW8M,5,1393459200,Bokksu,39.99,511189877,340,12,19,100
A1C4BMQQXOQD80,4,1366588800,Bokksu,9.99,439886341,340,8,16,100
A2NJJGX3EMM4KB,5,1373068800,Snakku,9.99,439886341,287,7,17,100
A1YFZQQLQ3QZHK,2,1333843200,TokyoTreat,19.9,594477670,520,9,16,100
ATWS0VHG8NOUZ,5,1327881600,Snackfair,22.5,970407998,387,3,19,100
AYGDF2QFY2ZZ3,5,1379721600,Snakku,19.9,594477670,287,12,18,100
A2063NNYWR4B7J,4,1313539200,Vegan Cuts Snack Box,13.0,594511488,315,9,13,100
A108UXJTIV8XXY,5,1404864000,Love With Food,9.99,558835155,429,12,5,100
A35TCV053U9AHN,4,1399161600,Candy Club,13.0,594511488,529,7,20,100
A3ON9HIKV7GO6K,5,1286582400,Keto Krate,9.99,558835155,440,15,9,100
A13S3RBHK5T968,5,1370563200,ZenPop,39.0,594481813,340,7,19,100
A20VSTDILG9K7H,4,1402617600,MunchPak,39.99,511189877,540,8,17,100
A1Y7I43UEGKDN7,4,1320278400,Candy Club,19.9,594477670,529,9,18,100
A3LUBQ6HTHQC9C,4,1352332800,Snackfair,9.99,439886341,387,14,9,100
AGG3RTQFN3OJ4,5,1311465600,Bokksu,24.5,594012015,340,7,18,100
A1EWPEGJYIX23N,5,1360281600,Snakku,22.95,899336795,287,11,13,100
AVOYMPC2XY63V,5,1297814400,Snakku,9.95,594451647,287,8,18,100
A3VKO21KYDJQ2W,3,1310428800,SnackNation,34.95,594482127,240,4,17,100
A1MSO6LERG39PC,5,1347494400,Vegan Cuts Snack Box,19.0,972683275,315,8,13,100
A20Q4FIBCAG2ZV,5,1366848000,Love With Food,15.5,13279300,429,12,9,100
A2LDAK4G15UOQ6,4,1354147200,Try the World Snack,15.5,13279300,190,7,13,100
A1980MGZXSGJP,5,1361059200,Snackfair,5.0,528881469,387,11,13,100
AQI418NDK5GF3,5,1335052800,TokyoTreat,39.0,594481813,520,12,13,100
A2QDYDMCPU68U5,5,1385078400,SnackNation,39.99,511189877,240,7,16,100
A35DGOWXUZYTWS,5,1306800000,ZenPop,19.9,594477670,340,5,15,100
A1JOEW6J1H9CXX,5,1342137600,MunchPak,9.95,594451647,540,12,15,100
A1GLL5CJ1SFAMS,5,1326326400,SnackNation,5.0,528881469,240,12,13,100
A3GYJW3I6Q5AXG,5,1358553600,Try the World Snack,9.95,594481902,190,8,19,100
A1SFB394R1NHNB,5,1324944000,NatureBox,39.99,511189877,229,12,18,100
A2683OJ85CLWFA,5,1360454400,SnackNation,9.99,558835155,240,12,15,100
AXBF39GC4I2EC,5,1393977600,Bokksu,9.99,439886341,340,7,13,100
A2MBXZ1XGBUFA,5,1395014400,MunchPak,9.99,439886341,540,8,17,100
A226W9HO3YVYUG,5,1376956800,TokyoTreat,39.99,511189877,520,9,19,100
A2UWRQFJ9OIM9L,5,1352851200,Vegan Cuts Snack Box,5.0,528881469,315,11,17,100
A14C5D25SZWFLX,5,1386633600,Love With Food,39.99,511189877,429,9,15,100
AXDW3OXL1ANL4,5,1372896000,MunchPak,9.95,594451647,540,11,17,100
A3M6S7Y1FNPOLD,3,1355097600,ZenPop,19.0,972683275,340,4,13,100
A1GSL1M8TPUSB2,5,1340496000,Universal Yums,9.99,558835155,349,8,7,100
A2C4WL8NYM7Q0I,4,1336521600,Try the World Snack,24.5,594012015,190,12,16,100
A1VVJLWQ15YTYV,4,1287014400,MunchPak,13.0,594511488,540,11,20,100
AOU1TM9UA1BZF,5,1388620800,Love With Food,13.0,594511488,429,12,9,100
A3S5643F4JNLQQ,5,1373587200,FitSnack,34.95,594482127,240,4,16,100
A1HT4T3HR2W9VG,5,1396483200,Universal Yums,24.5,594012015,349,8,9,100
AJIA55AVU0CUS,4,1364947200,FitSnack,9.95,594481902,240,7,9,100
A36VF2I8ILFJH1,5,1358985600,Yummy Bazaar World Sampler,15.5,13279300,440,12,9,100
A106YUCY4SVX1D,5,1310083200,SnackNation,39.0,594481813,240,12,9,100
A1YVXAIV87Z3LM,5,1403222400,Keto Krate,9.99,439886341,440,7,8,100
A3U6HVI3EWAZWU,4,1382486400,MunchPak,9.99,558835155,540,9,7,100
A3V0W3FHKL6468,5,1375660800,TokyoTreat,38.95,321732944,520,8,16,100
A3C51ESBUD8QAJ,4,1324598400,FitSnack,9.95,594451647,240,11,17,100
A32YYOS0T4NVG1,5,1385337600,Candy Club,39.0,594481813,529,12,5,100
A1OO6OKFFDBXNW,4,1396742400,Love With Food,24.5,594012015,429,11,8,100
A3IC6OB22INS9,4,1369353600,SnackNation,19.0,972683275,240,14,11,100
A2F1XPTGEADV8R,4,1366588800,Yummy Bazaar World Sampler,24.5,594012015,440,8,13,100
A3ISZ8KLXYYI7P,5,1390348800,TokyoTreat,34.95,594482127,520,8,15,100
A3RD1GFFLG12YC,5,1388966400,Vegan Cuts Snack Box,9.95,594451647,315,12,17,100
A1SR2IFR1CBPQW,5,1359417600,ZenPop,38.95,321732944,340,11,13,100
A1JKBJEKH5GXIT,5,1327536000,Universal Yums,19.9,594477670,349,3,17,100
A2QG84ZEFKUISL,5,1382054400,Yummy Bazaar World Sampler,22.5,970407998,440,12,19,100
A26FS7F997E7SI,4,1359936000,Yummy Bazaar World Sampler,15.5,13279300,440,8,15,100
A2QB7E7X3RURZ2,3,1348185600,FitSnack,34.95,594482127,240,8,18,100
A263GC6WFHUY4Z,5,1293753600,SnackNation,15.5,13279300,240,9,8,100
A33DH1NN4OOKX3,2,1323907200,Try the World Snack,38.95,321732944,190,7,8,100
A25EIC1CXMA1DO,5,1362182400,TokyoTreat,38.95,321732944,520,4,11,100
A2EJJTOWAEL7SJ,5,1357689600,Keto Krate,22.95,899336795,440,7,7,100
A2MQ47BBL7F6B6,5,1267747200,Snakku,15.5,13279300,287,3,13,100
A3QH8VQDE7HZCR,5,1286236800,TokyoTreat,13.0,594511488,520,7,19,100
A2UMQGIOIQ2ZJ9,5,1350345600,Snakku,19.9,594477670,287,4,19,100
A2RNG3LFW5CFKX,5,1361750400,Vegan Cuts Snack Box,5.0,528881469,315,4,11,100
A25DO9Q43GE6WK,5,1319155200,Try the World Snack,9.95,594451647,190,9,19,100
A2LSIS2A2CNLVL,4,1369872000,NatureBox,19.9,594477670,229,9,9,100
A26UWC5UI7XLY2,5,1320537600,Bokksu,15.5,13279300,340,9,13,100
A1MDERNKA03DON,5,1342828800,ZenPop,39.99,511189877,340,8,16,100
A1HZ68B7UMNWVW,5,1383523200,TokyoTreat,9.99,558835155,520,12,18,100
A3KWKARBHBSQZF,5,1324598400,Vegan Cuts Snack Box,24.5,594012015,315,8,18,100
A6J8D9V5S9MBE,5,1306886400,Snackfair,22.5,970407998,387,3,15,100
A3Q95HLHAUC34M,5,1395619200,Yummy Bazaar World Sampler,34.95,594482127,440,9,13,100
A3UBDM2OA2Y3I9,5,1360540800,Vegan Cuts Snack Box,38.95,321732944,315,12,7,100
A1AT5LYGF3T3BJ,4,1393372800,Try the World Snack,15.5,13279300,190,12,4,100
A2VEU4GLPJUFNP,3,1385856000,SnackNation,19.9,594477670,240,9,9,100
A143ONYTRZY3SF,5,1357344000,Try the World Snack,24.5,594012015,190,12,8,100
A2ASX8RGDVFNOG,4,1376611200,Yummy Bazaar World Sampler,22.5,970407998,440,9,17,100
A3D1X3ZYUWR0Z9,5,1346198400,Bokksu,15.5,13279300,340,4,18,100
AYNGELTTLBXVN,5,1366588800,Keto Krate,22.95,899336795,440,3,7,100
A3NMAV0XRHOS1U,5,1357171200,Universal Yums,39.99,511189877,349,5,4,100
AIGTSPP6PLJJW,4,1350172800,Snackfair,24.5,594012015,387,12,11,100
A3TF6PPEYAQ1KX,4,1361404800,Snakku,19.0,972683275,287,3,11,100
A2MJNFUQS2FG92,5,1355616000,Candy Club,38.95,321732944,529,4,19,100
A37Z3QW5ZDJLSZ,5,1389571200,Snackfair,34.95,594482127,387,7,8,100
A21DCEYSAP2KM8,4,1342569600,Snackfair,9.95,594481902,387,9,19,100
A2UZQ5I2XLQYXD,5,1361750400,Snackfair,34.95,594482127,387,11,7,100
A2I8I2LLVE9U6G,5,1388102400,Keto Krate,39.99,511189877,440,8,9,100
A39Z4OU2C7ENWH,3,1328572800,NatureBox,24.5,594012015,229,12,18,100
A1UJX9NC57TW5N,5,1354579200,Snackfair,22.95,899336795,387,8,8,100
A1FQOCN6SNXNG6,5,1342915200,MunchPak,9.99,439886341,540,12,4,100
AY7Y69EUL5GGL,5,1394323200,FitSnack,9.95,594481902,240,3,4,100
A31QWH1JR60A5F,5,1371427200,Candy Club,9.99,439886341,529,4,9,100
A2C0L77SWTXMOV,5,1364083200,Love With Food,13.0,594511488,429,8,7,100
A2E5IK9TUH8UPD,4,1331078400,FitSnack,39.99,511189877,240,7,19,100
A3QWCGS4OS44UP,4,1390435200,Bokksu,19.9,594477670,340,11,9,100
A3UBY3ND3TTNL3,1,1323907200,FitSnack,39.0,594481813,240,7,11,100
A3TBIJHR03ELEQ,4,1388707200,Keto Krate,24.5,594012015,440,5,17,100
AX3OXHFIKAE4R,4,1395705600,SnackNation,22.5,970407998,240,4,7,100
A3QRE0I5HSC332,4,1367798400,Snackfair,39.99,511189877,387,5,15,100
A1C55HT82Y70AE,4,1398384000,Vegan Cuts Snack Box,22.5,970407998,315,14,9,100
A1EJKPTGO474WN,4,1333584000,Keto Krate,38.95,321732944,440,12,13,100
AEQR0VUFBZXUY,5,1363737600,Vegan Cuts Snack Box,5.0,528881469,315,12,19,100
AKBZI91RTIXM6,4,1380931200,FitSnack,39.0,594481813,240,7,9,100
A1XQEYP8NDJIGH,4,1340755200,Bokksu,9.99,439886341,340,9,13,100
A1VL1D97E9PJGX,5,1356566400,NatureBox,9.95,594451647,229,11,19,100
A2RHDVCXQVFFXM,5,1375660800,Try the World Snack,9.99,439886341,190,4,8,100
A32QNTFPVVY3P4,4,1306281600,FitSnack,19.0,972683275,240,12,20,100
A2HG19HOW4IZ7L,5,1320969600,Snackfair,5.0,528881469,387,9,18,100
AGZ1HS2KBSFRG,4,1392076800,Yummy Bazaar World Sampler,5.0,528881469,440,3,13,100
A1NOPFD9YTMXHB,4,1393545600,Vegan Cuts Snack Box,13.0,594511488,315,8,13,100
A1CWI7TXJW674Q,5,1367971200,Vegan Cuts Snack Box,24.5,594012015,315,7,11,100
A11XEQWME3DHFF,4,1358899200,Love With Food,34.95,594482127,429,14,19,100
A2S089YNV6Y2D1,4,1384214400,Candy Club,9.95,594481902,529,9,19,100
A2SKYCFKIOGG19,5,1388707200,Vegan Cuts Snack Box,22.5,970407998,315,8,8,100
AL4WX7LL4ISYK,4,1395187200,Snakku,38.95,321732944,287,15,13,100
A3OTY3KB4OG9FO,1,1397088000,Yummy Bazaar World Sampler,5.0,528881469,440,8,9,100
A1BMBZNUA3H10M,4,1366761600,Love With Food,9.99,439886341,429,11,16,100
A1HYHOBZPJKY1I,5,1317254400,Candy Club,22.5,970407998,529,8,8,100
ALP4IUKDBJ0EO,5,1391817600,Keto Krate,39.0,594481813,440,9,5,100
A3GCTN5ZPQT657,5,1382227200,Keto Krate,9.99,439886341,440,9,19,100
A13BWQDECDDVIZ,4,1296950400,MunchPak,38.95,321732944,540,15,13,100
A1M7VPG9Q6JEO8,5,1346457600,Keto Krate,39.0,594481813,440,8,17,100
A20UDOT1F361T2,5,1325980800,NatureBox,19.9,594477670,229,9,16,100
A25I5Q55UL8MT3,5,1351382400,Try the World Snack,9.99,558835155,190,12,17,100
A3UA6U3K0R6PDY,5,1322524800,MunchPak,9.99,558835155,540,11,15,100
A12XCRHPREC51Y,4,1371427200,Snakku,39.0,594481813,287,9,5,100
A1QBVPRRBYL5US,5,1386201600,Love With Food,15.5,13279300,429,14,8,100
A3QPJS71FU70MX,4,1380240000,NatureBox,19.9,594477670,229,5,18,100
A1HAF9KEUQHT5F,5,1356048000,FitSnack,39.99,511189877,240,11,13,100
A2PCG95PZLF92Q,5,1356566400,Vegan Cuts Snack Box,13.0,594511488,315,7,17,100
A28DLVVZMHTAPN,5,1388275200,Vegan Cuts Snack Box,15.5,13279300,315,7,7,100
A34895BBYDUOG7,5,1325548800,Snakku,13.0,594511488,287,14,13,100
A1SS291G5X84WC,2,1362960000,Vegan Cuts Snack Box,15.5,13279300,315,12,9,100
A1RPEK98P97J7W,5,1359504000,Snakku,15.5,13279300,287,5,8,100
ABBPDSBNGEYRU,5,1345420800,Vegan Cuts Snack Box,34.95,594482127,315,11,5,100
AYKXABHFBFGJX,2,1336694400,Candy Club,38.95,321732944,529,7,18,100
A1B8LOW1DH3HZY,3,1366848000,SnackNation,24.5,594012015,240,9,16,100
A17PJXD7YBSD8F,5,1390780800,TokyoTreat,19.0,972683275,520,3,8,100
A36VRTU7YUGH39,5,1360454400,Bokksu,9.99,558835155,340,8,7,100
A2A3B0JX2JRS6S,5,1379462400,Snakku,9.99,439886341,287,15,5,100
A1ZPEZMQBCTZQN,4,1384300800,Yummy Bazaar World Sampler,9.95,594481902,440,12,5,100
A2OGXHE7PVLTOE,4,1324080000,MunchPak,34.95,594482127,540,9,4,100
A3OYE7X2O08LNT,4,1360195200,TokyoTreat,24.5,594012015,520,15,16,100
A1RKIVV5VR3RJ8,4,1293408000,SnackNation,5.0,528881469,240,5,19,100
A31KBWBVXWUCSR,5,1288310400,Vegan Cuts Snack Box,15.5,13279300,315,9,4,100
A1KECIKIWDB4HH,4,1282867200,FitSnack,9.99,558835155,240,15,16,100
A2YIXN1SNPWV0A,4,1341360000,Candy Club,34.95,594482127,529,14,11,100
A2LR9WP2JGDT8E,2,1355702400,Love With Food,38.95,321732944,429,11,20,100
A1TSQF40H4MIWM,5,1402790400,Keto Krate,13.0,594511488,440,15,8,100
A3DBMXKKJMO910,5,1324684800,Snakku,38.95,321732944,287,9,19,100
A23AF9X5323ME3,3,1295222400,TokyoTreat,24.5,594012015,520,15,9,100
A18FTRFQQ141CP,5,1332028800,Keto Krate,19.9,594477670,440,9,4,100
AE1L7FJUVT661,5,1354924800,Universal Yums,39.99,511189877,349,8,19,100
A1M17ZTK354P6Y,4,1369353600,Universal Yums,22.5,970407998,349,12,9,100
A3D8NXND1ALT91,4,1366416000,Keto Krate,22.5,970407998,440,9,19,100
A1XEYWWDJ09OEA,4,1297468800,Bokksu,5.0,528881469,340,12,19,100
A2JMN2JA9LSHVL,1,1354320000,Snackfair,22.95,899336795,387,14,11,100
A3ATF868IEP191,4,1360540800,Love With Food,19.0,972683275,429,7,20,100
A1YQJNKIMRBU1M,5,1370563200,Yummy Bazaar World Sampler,22.5,970407998,440,12,8,100
A2D6D5MUX0SP2H,5,1393718400,SnackNation,22.95,899336795,240,7,7,100
AXREKH8MC9S3X,5,1384128000,Candy Club,39.99,511189877,529,7,16,100
A3VZ53R6F842QZ,5,1319587200,NatureBox,22.5,970407998,229,9,15,100
A14O9P3DV5EHKO,3,1359331200,NatureBox,39.99,511189877,229,9,9,100
A27WRC8KIFFTWS,5,1362700800,SnackNation,24.5,594012015,240,12,5,100
AVHB9LLVCTEKY,5,1375142400,Bokksu,39.0,594481813,340,9,9,100
A1BFGWPAR3XE0Y,5,1391472000,Snackfair,22.95,899336795,387,4,11,100
A38IZ9GUFJ28AP,5,1333497600,Bokksu,22.5,970407998,340,14,19,100
A153SN02P05UXE,5,1391731200,Keto Krate,22.95,899336795,440,3,20,100
A3F9NDKO3GFOCH,5,1319328000,Snackfair,19.0,972683275,387,11,16,100
A1KI8R3FT71PPK,5,1346198400,SnackNation,22.95,899336795,240,3,17,100
A38KYGIUKF2MFU,5,1290384000,Vegan Cuts Snack Box,22.5,970407998,315,4,18,100
AIJWAL4ZGCK2F,5,1317513600,FitSnack,9.99,439886341,240,3,15,100
A2GPNXFUUV51ZZ,5,1395878400,Love With Food,39.0,594481813,429,14,16,100
A3CLWR1UUZT6TG,5,1373587200,Snakku,9.95,594451647,287,8,13,100
A12ZCHX2T8Z952,5,1326153600,MunchPak,5.0,528881469,540,5,13,100
A3GJT8MVRII6PJ,5,1386374400,ZenPop,39.99,511189877,340,15,4,100
A38DTJURWNUQTZ,5,1296432000,Yummy Bazaar World Sampler,9.99,558835155,440,5,11,100
A1V8UZ63FQD382,5,1376870400,Snakku,22.5,970407998,287,4,20,100
A2IKPO861L8O90,5,1392076800,Keto Krate,9.95,594481902,440,9,13,100
A3Q7DHKIU7TMBI,4,1357171200,SnackNation,19.0,972683275,240,12,15,100
AT138NK1P69KO,3,1337040000,NatureBox,39.99,511189877,229,9,13,100
A2ACJSHEC2RZVZ,4,1360281600,ZenPop,9.95,594451647,340,8,7,100
A28INZ2FGLBOZO,4,1362614400,Vegan Cuts Snack Box,5.0,528881469,315,15,19,100
AOOQGCJEV25VT,5,1355184000,Vegan Cuts Snack Box,24.5,594012015,315,15,9,100
A2IRDF393ZKDN8,5,1297382400,Vegan Cuts Snack Box,9.99,439886341,315,9,8,100
A24OHQK700QEIW,5,1335916800,Keto Krate,15.5,13279300,440,7,19,100
A3T3M5EYGCWSUA,5,1309564800,Try the World Snack,13.0,594511488,190,8,20,100
A17TBWDFNK675R,5,1325116800,Yummy Bazaar World Sampler,9.99,558835155,440,14,4,100
A3P5CV06QLXGRF,1,1324857600,MunchPak,22.95,899336795,540,7,8,100
A1P7CE4XXWG8WJ,4,1323302400,Yummy Bazaar World Sampler,39.99,511189877,440,12,19,100
A1PUB1SLAFU555,5,1373414400,Bokksu,9.95,594481902,340,12,4,100
A5ABV0IOAM9YO,5,1386720000,Snakku,22.5,970407998,287,9,9,100
A3SWF9UXQAEK9Q,5,1372291200,Try the World Snack,9.95,594451647,190,8,5,100
A24NAL80DJU0B8,5,1349740800,Try the World Snack,9.99,439886341,190,9,11,100
A1WI6CDE40JSDZ,5,1356912000,Snakku,39.99,511189877,287,4,9,100
A1V4GFB3HKFZ2T,5,1346716800,ZenPop,38.95,321732944,340,15,7,100
A2K4HQA1K0CVGP,4,1323043200,Universal Yums,19.0,972683275,349,9,17,100
A2HWFK6TC9SGV,5,1359331200,Yummy Bazaar World Sampler,24.5,594012015,440,5,13,100
A2EPTJFNJSHUCU,5,1387670400,FitSnack,19.9,594477670,240,11,4,100
A38FGQVJM18OWV,1,1291161600,FitSnack,22.95,899336795,240,9,16,100
A1CA40102FA5N0,5,1395446400,Keto Krate,19.9,594477670,440,12,16,100
A3586I23X68J59,5,1284508800,Snackfair,24.5,594012015,387,11,11,100
A3TH91PK3IABQU,1,1312588800,FitSnack,9.95,594481902,240,3,11,100
A22E1RM28FZZP2,5,1335225600,Vegan Cuts Snack Box,39.99,511189877,315,9,9,100
A12PFARGH9ELDI,5,1377734400,ZenPop,9.99,439886341,340,12,5,100
A20RYSHYDK9M6,4,1288656000,Snackfair,22.95,899336795,387,11,17,100
A16Q3CV7TCFO4E,3,1326153600,Snackfair,13.0,594511488,387,9,16,100
A1P560UNX4SBE7,5,1382400000,Bokksu,19.0,972683275,340,11,7,100
A28RVT20CEXA8B,4,1295654400,Yummy Bazaar World Sampler,39.99,511189877,440,12,13,100
A27OMVFGJXH1VB,5,1360886400,Snakku,19.9,594477670,287,7,18,100
AHJJYGJXJ346V,5,1340236800,Try the World Snack,39.99,511189877,190,15,15,100
A2CDG7JEL4W6IC,5,1396828800,Snackfair,39.99,511189877,387,12,18,100
A19KHPSLJQ1UKY,5,1323475200,Try the World Snack,22.95,899336795,190,11,8,100
A3E4YU6APQLRKE,5,1384646400,Bokksu,38.95,321732944,340,5,8,100
A2NOHYNZCZ2NW4,5,1392076800,Try the World Snack,19.9,594477670,190,8,13,100
A11NLVWA0MTSGH,5,1284854400,NatureBox,24.5,594012015,229,7,15,100
A2YJHOCQJJCD6L,3,1361750400,NatureBox,5.0,528881469,229,15,7,100
A9MZROA9WNRJT,4,1366761600,Yummy Bazaar World Sampler,39.99,511189877,440,9,17,100
A34DGHJJFSSN8X,5,1359244800,Bokksu,9.95,594481902,340,12,7,100
A1GLHE8QE65D0W,1,1340668800,FitSnack,9.99,439886341,240,12,15,100
A11SX0QI0EFZY0,5,1384041600,MunchPak,22.95,899336795,540,9,11,100
AQNQ3Y8AK04GQ,3,1315267200,Try the World Snack,9.99,558835155,190,8,13,100
A3F6E9FYLZ7MXZ,5,1387497600,ZenPop,39.0,594481813,340,5,19,100
A3D9JOLPWI3SSL,5,1338768000,Snakku,39.99,511189877,287,9,13,100
A39K0PHF85UU2O,4,1364947200,ZenPop,24.5,594012015,340,14,19,100
A13W1XKMRMF43T,4,1314057600,ZenPop,5.0,528881469,340,9,4,100
A4PRLL18Q4TE1,5,1399248000,Snakku,24.5,594012015,287,11,19,100
A21532E0LDLKPD,4,1287360000,Universal Yums,22.5,970407998,349,8,16,100
A2Q9HI52XRHPYB,5,1364083200,Universal Yums,34.95,594482127,349,7,11,100
A2ANB0YF7J5VBB,5,1396396800,ZenPop,38.95,321732944,340,9,20,100
A1HJMUCKBJ38XL,5,1314748800,Yummy Bazaar World Sampler,9.95,594451647,440,9,16,100
A17EAU0WHA1A4N,5,1374624000,NatureBox,9.95,594451647,229,8,19,100
AVTEOX99BMGZ,4,1330819200,FitSnack,5.0,528881469,240,5,20,100
A3PPDNV08DDMUY,1,1347321600,Snakku,13.0,594511488,287,5,5,100
A20IY0H76J8ICM,4,1288483200,Keto Krate,38.95,321732944,440,12,11,100
A1PV9NZBPCKSG2,5,1352419200,Love With Food,9.99,439886341,429,9,13,100
AOJBRLPBX7JIX,5,1325548800,TokyoTreat,9.99,558835155,520,7,17,100
AQGSAZBQTA4,2,1388448000,Vegan Cuts Snack Box,38.95,321732944,315,15,17,100
A27W2XD4XB3GIR,5,1358294400,Bokksu,9.99,439886341,340,4,20,100
A1YCH6MMPBKC2O,2,1335916800,Keto Krate,9.99,558835155,440,12,19,100
A3GRZJH6281WN6,5,1361491200,Vegan Cuts Snack Box,39.99,511189877,315,14,5,100
A1N4DKWTQ9YP1Q,5,1359763200,Candy Club,24.5,594012015,529,12,16,100
A30F26L0LWNE9I,5,1336089600,TokyoTreat,9.99,439886341,520,7,4,100
AD0VA39FRVNKN,5,1360627200,Candy Club,24.5,594012015,529,12,13,100
ABM9CL72EGWKN,4,1383782400,Candy Club,39.99,511189877,529,9,4,100
A1SUS5G1DY6WUM,5,1305244800,Snackfair,38.95,321732944,387,8,18,100
A20IOFDX45NZET,3,1403481600,Try the World Snack,34.95,594482127,190,8,15,100
A1WHCQQ1016OC4,5,1404604800,Snackfair,38.95,321732944,387,7,15,100
A2WZWY5MQTXO0R,5,1332028800,ZenPop,5.0,528881469,340,8,15,100
A3KR19BIVGUK9P,5,1401580800,NatureBox,22.95,899336795,229,12,20,100
A1N99F2Z4F01RG,5,1369008000,Snackfair,5.0,528881469,387,8,19,100
A2WZ2FO4LNOBLD,1,1344124800,Bokksu,19.9,594477670,340,8,13,100
AKOB0AC7H4RHN,1,1325635200,Vegan Cuts Snack Box,9.95,594451647,315,5,19,100
A29GANDIIX0H4Y,1,1322611200,Vegan Cuts Snack Box,9.95,594481902,315,8,19,100
A14RTWD2KSOEOD,5,1366156800,Try the World Snack,9.99,439886341,190,8,4,100
A3DBA3N3MTQDB2,4,1404691200,Keto Krate,39.0,594481813,440,14,18,100
A3A7ZJ4QS65X15,3,1360281600,ZenPop,9.99,439886341,340,11,13,100
A3GL86VTKP3OL6,5,1367971200,Try the World Snack,22.95,899336795,190,5,13,100
A6ZGUVQLM93MC,5,1340323200,Snackfair,24.5,594012015,387,3,13,100
A23LAEGOPQR4BB,5,1364774400,Bokksu,15.5,13279300,340,9,4,100
A6IZS2U4RFJSY,4,1342483200,SnackNation,38.95,321732944,240,12,11,100
A2E62IBKN9OV3S,5,1377561600,Snakku,15.5,13279300,287,3,4,100
A361FG8C13FB99,5,1389052800,MunchPak,9.99,439886341,540,12,19,100
A110S8IJ3ZID0D,5,1388620800,Keto Krate,9.99,558835155,440,15,11,100
A11NR4AJK9TNQM,4,1311552000,Love With Food,9.99,439886341,429,9,16,100
A3CWU14LXQQTL,4,1360108800,Try the World Snack,5.0,528881469,190,9,9,100
A2VN9A89NJ9TPZ,5,1388707200,NatureBox,5.0,528881469,229,7,17,100
AY9QGJVGN3P67,1,1294531200,Bokksu,19.0,972683275,340,7,9,100
A13M65IGNEQXW1,3,1359158400,Bokksu,22.95,899336795,340,7,9,100
ANWW7PT6Z6MHD,5,1265500800,FitSnack,9.99,439886341,240,9,17,100
A180BZHVJIRWBZ,4,1319241600,Vegan Cuts Snack Box,9.99,558835155,315,9,13,100
A31FNBHNC19QX6,5,1388620800,MunchPak,13.0,594511488,540,12,15,100
A2DDPTOS7XXBUY,5,1390176000,FitSnack,13.0,594511488,240,3,11,100
A1R2514DVWIIMV,4,1293408000,FitSnack,9.99,558835155,240,12,8,100
A1KM3IPZ9H0JKZ,4,1390867200,TokyoTreat,9.99,558835155,520,7,20,100
A3HF257LGTGOTS,5,1386288000,Yummy Bazaar World Sampler,24.5,594012015,440,9,8,100
A6R43EXZGQ1I0,5,1292371200,Love With Food,5.0,528881469,429,7,13,100
A33RU0BLKE4YWA,5,1367366400,Yummy Bazaar World Sampler,13.0,594511488,440,9,19,100
A26ADM56C8D660,5,1357084800,Keto Krate,22.5,970407998,440,3,9,100
A11D842ZBM7QAD,5,1298678400,FitSnack,34.95,594482127,240,14,11,100
AZ6SUJ5T0KBE5,5,1374451200,TokyoTreat,39.99,511189877,520,11,5,100
A2EZPD81ACVMOO,5,1361232000,ZenPop,38.95,321732944,340,12,11,100
A284PZTO3H9FEN,5,1371686400,Bokksu,15.5,13279300,340,8,9,100
A7EVWY97FPSIA,5,1355097600,FitSnack,5.0,528881469,240,5,8,100
A8XWBF2NFDRC3,2,1365465600,TokyoTreat,13.0,594511488,520,9,5,100
AHKKH5P9OXXMG,5,1332115200,Try the World Snack,22.95,899336795,190,12,17,100
A3BLAOR6MEE9YO,3,1343088000,Keto Krate,13.0,594511488,440,9,11,100
A1N0MVWRW4JI84,5,1357862400,Love With Food,39.0,594481813,429,9,13,100
A30IEZ3Y1GC6D7,4,1377388800,Universal Yums,34.95,594482127,349,9,20,100
A14ZMA7222WU6F,5,1341878400,Try the World Snack,39.99,511189877,190,12,7,100
AN4PWA7694PFT,5,1331683200,Yummy Bazaar World Sampler,19.9,594477670,440,11,19,100
A2RELVDY2PSZHD,5,1350086400,Snackfair,39.99,511189877,387,5,9,100
A33TFX6J52RLYP,4,1335916800,Universal Yums,34.95,594482127,349,7,9,100
A222PTRQBKQKX6,4,1384732800,ZenPop,9.95,594481902,340,3,13,100
A1VM0DU10K0DE6,5,1379462400,SnackNation,39.99,511189877,240,14,8,100
ACS5A8NRVRQ8M,5,1392768000,Yummy Bazaar World Sampler,15.5,13279300,440,12,15,100
AMZPGSUL2HJMQ,4,1291680000,Snakku,9.99,558835155,287,15,20,100
A1ELV5JOVFMNOV,5,1372550400,NatureBox,9.95,594451647,229,8,15,100
A1X7SF8S7VRCVH,4,1322438400,Try the World Snack,9.95,594451647,190,7,20,100
A3F0Y83DVO5TIY,5,1379289600,Candy Club,34.95,594482127,529,9,15,100
A19A4GQJW67VOD,5,1373155200,Snakku,39.0,594481813,287,4,13,100
A1VA1QF8KZNBLL,5,1293580800,SnackNation,22.95,899336795,240,4,5,100
A36ZD92R4M2NZ9,1,1374192000,NatureBox,9.99,558835155,229,12,5,100
